plz,lat,lon,ort
4910,48.1860,13.5033,Rettenbrunn
4910,48.1840,13.4490,Rödt
4910,48.1860,13.4860,Spießberg
4910,48.1755,13.50,Wiesen
4982,48.3200,13.3350,Obernberg am Inn
4982,48.3200,13.3350,Obernberg am Inn
4974,48.3150,13.4340,Ort im Innkreis
4974,48.3333333,13.4480,Aichberg
4974,48.3145,13.4611,Aigen
4974,48.3060,13.4400,Bischelsdorf
4974,48.307306,13.42975,Kammer
4974,48.3130,13.4710,Kellern
4974,48.3150,13.4340,Ort im Innkreis
4974,48.3130,13.4520,Osternach
4974,48.3190,13.4420,Stött
"4910,4921,4925",48.15,13.4833333,Pattigham
4910,48.1650,13.4930,Atzing
4910,48.1626,13.5050,Daring
4910,48.1590,13.4736,Dunzing
4910,48.1650,13.5190,Haging
4910,48.1540,13.5050,Hochkuchl
4910,48.1680,13.4833333,Hof
4910,48.1720,13.5066,Oberbrunn
4910,48.1550,13.4833333,Pattigham
4910,48.1720,13.4670,Pattighamried
4910,48.1750,13.4833333,Sankt Thomas
4910,48.1526,13.51,Schachen
4921,48.1740,13.5190,Schwarzenbach
4925,48.1450,13.5136,Senzenberg
4910,48.1560,13.4980,Zeilach
"4743,4754",48.2333333,13.55,Peterskirchen
4743,48.2244,13.5690,Aggstein
4743,48.2250,13.5310,Böcklarn
4743,48.2470,13.5310,Brenning
4743,48.2410,13.5430,Dorf
4743,48.2333,13.5500000,Eschlried
4754,48.2520,13.52,Furt
4743,48.2230,13.5555,Hilligan
4743,48.235833,13.529722,Maierhof
4743,48.2290,13.5480,Manhartsberg
4743,48.2340,13.56,Manhartsgrub
4743,48.2400,13.5490,Mari
4743,48.2450,13.5250,Maribach
4743,48.2390,13.5310,Osternach
4743,48.2380,13.5470,Peterskirchen
4743,48.2280,13.5710,Untermauer
4743,48.2340,13.5420,Wolketsedt
4925,48.140443,13.48623,Pramet
4925,48.1190,13.5030,Altsommerau
4925,48.1450,13.48,Ecklham
4925,48.1167,13.4880,Feitzing
4925,48.1360,13.4980,Großpiesenham
4925,48.1170,13.4940,Guggenberg
4925,48.1220,13.4833333,Gumpling
4925,48.1440,13.4980,Gutensham
4925,48.1233,13.4970,Hartlhof
4925,48.1330,13.4980,Kleinpiesenham
4925,48.1360,13.4844,Knirzing
4925,48.1280,13.4760,Kronawitten
4925,48.1270,13.5066,Lungdorf
4925,48.1360,13.5120,Noxberg
4925,48.1420,13.4860,Pramet
4925,48.1280,13.4833333,Rödt
4925,48.125603,13.486033,Schmieding
4925,48.1280,13.5170,Windischhub
"4973,4974,4980,4981",48.3333333,13.3666667,Reichersberg
4981,48.3250,13.3770,Fraham
"4974,4981",48.3166667,13.4070,Hart
"4974,4980",48.3310,13.4200,Hübing
4974,48.3100,13.4200,Kammer
4981,48.3100,13.3900,Linn
4981,48.3420,13.3740,Minaberg
4980,48.3370,13.3960,Münsteuer
4981,48.3255,13.3695,Pfaffing
4981,48.3380,13.3610,Reichersberg
4973,48.3030,13.4070,Sindhöring
4974,48.3080,13.4020,Traxlham
"4910,4941",48.2166667,13.5,Ried im Innkreis
"4910,4941",48.2090,13.4900,Ried im Innkreis
"4943,4983,",48.3,13.3666667,Sankt Georgen bei Obernberg am Inn
"4983,",48.3046,13.3160,Grub
"4983,",48.2680,13.3380,Ulrichstal
"4983,",48.2770,13.3310,Dietraching
"4983,",48.279984,13.443828,Hofing
"4983,",48.3066,13.3300,Hub
"4983,",48.3050,13.3470,Krautsdorf
"4983,",48.2970,13.3510,Niederweilbach
"4983,",48.2880,13.3140,Nonsbach
4943,48.2720,13.3133,Oberaichet
"4983,",48.2840,13.3420,Pischelsdorf
"4983,",48.2980,13.3350,Röfl
"4983,",48.2930,13.33,Sankt Georgen bei Obernberg am Inn
"4983,",48.2900,13.3540,Wimm
4926,48.1833333,13.5666667,Sankt Marienkirchen am Hausruck
4926,48.1920,13.5720,Baching
4926,48.1970,13.5850,Grausgrub
4926,48.1850,13.5920,Hatting
4926,48.1820,13.5640,Hof
4926,48.1900,13.6040,Jetzing
4926,48.1833,13.5540,Manaberg
4926,48.1920,13.5770,Obereselbach
4926,48.1777,13.5850,Pilgersham
4926,48.1820,13.58,Sankt Marienkirchen am Hausruck
4926,48.1880,13.5680,Stocket
4926,48.1780,13.5620,Unering
4926,48.1930,13.5640,Untereselbach
4973,48.3,13.4333333,Sankt Martin im Innkreis
4973,48.3010,13.4320,Breitenaich
4973,48.3015,13.4680,Hötzlarn
4973,48.2860,13.4460,Hofing
4973,48.2920,13.4185,Karchham
4973,48.2990,13.4510,Koblstadt
4973,48.2930,13.4355,Sankt Martin diesseits
4973,48.2940,13.4400,Sankt Martin jenseits
4973,48.3015,13.4120,Sindhöring
4925,48.146464,13.463551,Schildorn
4925,48.1380,13.4680,Ebersau
4925,48.1450,13.4780,Ecklham
4925,48.1630,13.4640,Freidling
4925,48.1370,13.4760,Knirzing
"4920,",48.1290,13.4740,Kronawitten
4925,48.1490,13.4430,Litzlham
4925,48.154196,13.464887,Ottenberg
4925,48.1210,13.4650,Sankt Kollmann
4925,48.1460,13.4650,Schildorn
4925,48.1170,13.4790,Schmidsberg
4925,48.1630,13.4515,Weiketsedt
"4920,",48.15,13.4310,Weissenbrunn
4925,48.1150,13.4560,Wolfersberg
4973,48.2610,13.4180,Senftenbach
4973,48.2580,13.4160,Berg
4973,48.2680,13.4190,Bruck
4973,48.2580,13.4110,Dobl
4973,48.2640,13.4133,Furth
4973,48.2690,13.4310,Langzaun
4973,48.2540,13.4120,Ort
4973,48.2720,13.4060,Reisedt
4973,48.2860,13.4290,Sankt Ulrich
4973,48.2480,13.4010,Stockham
4973,48.2725,13.4220,Weindorf
4973,48.2790,13.4070,Wolfau
"4751,4753",48.2630,13.5666667,Taiskirchen im Innkreis
4751,48.2667,13.5666667,Ottenedt
4751,48.2667,13.5666667,Pimmingsdorf
4753,48.2680,13.5870,Aichet
4753,48.2520,13.5840,Altmannsdorf
4753,48.2610,13.5944,Arling
4753,48.4333333,14.4333333,Baumgarten
4753,48.2780,13.5410,Brandstätten
4753,48.2825,13.6090,Breitenried
4753,48.2720,13.5400,Bruckleiten
4753,48.2960,13.5866,Edtleiten
4753,48.2980,13.5640,Ellerbach bei Taiskirchen im Innkreis
4753,48.2850,13.6020,Flohleiten
4753,48.2980,13.5410,Gansing
4753,48.2760,13.5950,Gotthalmsedt
4753,48.2850,13.5390,Günzing
4753,48.2680,13.6050,Helfingsdorf
4753,48.2830,13.6230,Hohenerlach
4753,48.2790,13.5780,Jebing
4753,48.2590,13.5500,Jedretsberg
4753,48.2645,13.5575,Kainzing
4753,48.2920,13.5890,Kleingaisbach
4753,48.2620,13.5800,Kühdobl
4753,48.3820,13.5560,Lacken
4753,48.2740,13.5860,Petersham
4751,48.2667,13.5666667,Schatzdorf
4753,48.2944,13.5510,Sittling
4753,48.2630,13.5730,Taiskirchen im Innkreis
4753,48.2950,13.5760,Tiefenbach
4753,48.2880,13.5420,Wiesenberg
4753,48.2810,13.5660,Wietraun
4753,48.2940,13.6160,Wohleiten
4753,48.2530,13.5620,Wolfsedt
4753,48.2510,13.5435,Zahra
4753,48.2666,13.5650,Lindet
4753,48.2906,13.6143,Unterbreitenried
4910,48.2310,13.5,Tumeltsham
4910,48.2333,13.4900,Holnberg
4910,48.2186,13.4920,Am Stadion
4910,48.2200,13.4980,Hannesgrub
4910,48.2275,13.5135,Aigen
4910,48.2270,13.5233,Eschlried
4910,48.23775,13.5200,Holzhäuseln
4910,48.2400,13.5140,Moosedt
4910,48.2280,13.4905,Ornetsmühl
4910,48.2430,13.4910,Pesenreith
4910,48.2190,13.5070,Rabenberg
4910,48.2250,13.4970,Schnalla
4910,48.2310,13.5,Tumeltsham
4910,48.2420,13.5080,Walchshausen
"4754,4772,4971,4972,4973",48.2833333,13.4666667,Utzenaich
4972,48.2900,13.5080,Aigen
4754,48.2640,13.5100,Albertsedt
"4971,4972",48.2660,13.4630,Antiesen
4972,48.2980,13.4800,Dann
4972,48.2670,13.4930,Dietarding
4972,48.2860,13.4610,Dobl
4972,48.2575,13.4620,Dulmading
4972,48.2640,13.4710,Etting
4972,48.2930,13.4980,Flöcklern
4972,48.2970,13.5070,Gaisbach
4972,48.2700,13.4630,Gunderpolling
4972,48.2990,13.4850,Himmelreich
4972,48.2770,13.4966,Murau
"4972,4973",48.2820,13.4540,Rabenfurt
4772,48.2980,13.5150,Reschenedt
4972,48.2810,13.4940,Stelzham
4754,48.2595,13.501972,Straß
4972,48.2620,13.4950,Unterhaselberg
4972,48.2760,13.4600,Utzenaich
4972,48.2850,13.4766,Weilbolden
4972,48.3015,13.5000000,Wilhelming
4972,48.2690,13.4790,Wimm
4972,48.2890,13.5230,Windhag
"4772,4972",48.2940,13.5120,Wohlmuthen
4972,48.2875,13.4990,Wolfstraß
4924,48.1333333,13.4333333,Waldzell
4924,48.1130,13.4220,Bach
4924,48.1166,13.4222,Baumgarten
4924,48.1310,13.4040,Besendorf
4924,48.1340,13.4450,Bleckenwegen
4924,48.1340,13.4140,Brackenberg
4924,48.1400,13.4500,Brandstatt
4924,48.1265,13.4488,Brast
4924,48.1250,13.4260,Breitwies
4924,48.1105,13.4206,Dundeck
4924,48.1270,13.4550,Edthelm
4924,48.1270,13.3980,Födering
4924,48.1290,13.4195,Gitthof
4924,48.1460,13.4320,Hacksperr
4924,48.1190,13.4150,Hartlberg
4924,48.1250,13.4150,Höschmühl
4924,48.1266,13.4188,Knechtsgern
4924,48.1070,13.3822,Kohleck
4924,48.1050,13.4250,Lerz
4924,48.1160,13.4420,Maireck
4924,48.1160,13.4080,Neffenedt
4924,48.1100,13.4030,Nußbaum am Kobernaußer Walde
4924,48.1390,13.4410,Reith
4924,48.1250,13.3880,Roderer
4924,48.1010,13.4085,Schratteneck
4924,48.1170,13.3920,Schwendt
4924,48.131167,13.422528,Straß
4924,48.1350,13.4280,Waldzell
4924,48.1430,13.4310,Weißenbrunn
4924,48.1190,13.4510,Wirglau
4924,48.1043,13.3900,Wirmling
4984,48.2833333,13.3833333,Weilbach
4984,48.2680,13.38,Detzlhof
4984,48.2833333,13.3610,Ellreching
4984,48.2630,13.3860,Hinterweintal
4984,48.2880,13.3840,Kirchberg
4984,48.2930,13.3760,Kleinmurham
4984,48.2690,13.3510,Klingersberg
4984,48.2840,13.3810,Kölbl
4984,48.2620,13.3580,Lindl
4984,48.2810,13.3800,Neudorf
4984,48.27,13.3910,Oberweintal
4984,48.2750,13.3860,Tal
4984,48.2760,13.3666667,Voitshofen
4984,48.2770,13.3720,Weilbach
4942,48.2166667,13.3833333,Wippenham
4942,48.2360,13.3920,Außerguggenberg
4942,48.2170,13.3960,Bruck
4942,48.2290,13.3960,Geretsdorf
4942,48.2250,13.3630,Gundersberg
4942,48.2270,13.3860,Mairing
4942,48.2250,13.3710,Neuratting
4942,48.2320,13.37,Sieberting
4942,48.2166,13.3823,Weinberg
4942,48.2210,13.3810,Wippenham
"4170,4184",48.5792,14.1375,Afiesl
4184,48.5780,14.1550,Köckendorf
4184,48.5670,14.1300,Neuschlag
4170,48.5810,14.1266,Oberafiesl
4184,48.58,14.1390,Unterafiesl
4184,48.5580,14.1510,Waldhäuser
"4182,4183,4184",48.5333333,14.1666667,Ahorn
"4183,4184",48.5240,14.1740,Ahorn
4184,48.5333333,14.1333333,Helfenberg
4183,48.5033,14.1980,Kleintraberg
4183,48.5050,14.1850,Lichtmeßberg
4183,48.5166667,14.2,Oberbrunnwald
4183,48.5200,14.1910,Obertraberg
4184,48.5170,14.1670,Penning
4184,48.5300,14.1480,Piberstein
"4182,4183",48.4940,14.1900,Schallenberg
4184,48.5370,14.1570,Thurnerschlag
4160,48.6333333,13.9666667,Aigen im Mühlkreis
4160,48.6460,13.9710,Aigen im Mühlkreis
4160,48.6690,13.9880,Grünwald
4160,48.65,13.9620,Rudolfing
4160,48.7080,13.9820,Sonnenwald
"4120,4121",48.4833333,13.9666667,Altenfelden
4121,48.4825,13.9680,Altenfelden
4121,48.4700,13.9590,Atzesberg
4121,48.4770,13.9720,Blumau
4121,48.5060,13.9400,Doppl
4121,48.5045,13.9770,Fraunschlag
4121,48.4955,13.9735,Freileben
4121,48.4930,13.9530,Godersdorf
4121,48.5020,13.9620,Haselbach
4121,48.4720,13.9450,Hörhag
4121,48.5180,13.9510,Hühnergeschrei
4120,48.4910,13.9920,Langhalsen
4121,48.4850,13.9560,Mairhof
4121,48.4720,13.9700,Neundling
"4120,4121",48.5050,13.9960,Oberfeuchtenbach
4121,48.4810,13.9630,Panholz
4121,48.5060,13.9830,Starling
4121,48.4670,13.9250,Starz
4121,48.4570,13.9444,Steinerberg
4121,48.4630,13.9380,Unteredt
"4120,4121",48.4980,13.9930,Unterfeuchtenbach
4121,48.4810,13.9410,Weigert
4121,48.4920,13.9480,Wollmannsberg
"4121,4122",48.5333333,14.0,Arnreit
4122,48.5250,13.9950,Arnreit
4122,48.5210,13.9810,Daim
4122,48.5260,14.001,Eckersberg
4122,48.5250,14.0270,Etzerreit
4122,48.5350,13.9960,Getzing
4122,48.5250,14.0180,Hengstschlag
4122,48.5340,13.9880,Högling
4122,48.5144,13.9990,Hölling
4122,48.5344,13.9630,Humenberg
4122,48.52,14.0360,Iglbach
4122,48.5244,13.9720,Katzenbach
4122,48.5180,13.9870,Liebenstein
4122,48.5370,14.0120,Moosham
4121,48.5126,13.97,Partenreit
4122,48.5400,13.9750,Schönberg
4122,48.5167,14.0166667,Schörsching
"4121,4122",48.5230,13.9570,Stierberg
4122,48.5320,14.0180,Untergahleiten
4122,48.5333,14.0290,Wippling
"4134,4152",48.5,13.9166667,Atzesberg
4152,48.54,13.87,Atzesberg
4152,48.5450,13.8460,Hohenschlag
4152,48.5560,13.8433,Mitternschlag
4134,48.5350,13.8580,Kramsreith
4134,48.5333333,13.85,Krien
4152,48.5533,13.8680,Obernreith
4152,48.5450,13.8760,Ohnerstorf
4134,48.5310,13.8760,Wögerstorf
4152,48.5350,13.8850,Wollerdorf
"4170,4171",48.5333333,14.05,Auberg
"4170,4171",48.5440,14.0533,Auberg
4171,48.5145,14.0425,Iglbach
"4150,4170",48.5666667,13.9833333,Berg bei Rohrbach
4150,48.6040,13.9710,Arbesberg
4150,48.5750,13.9950,Berg bei Rohrbach
4150,48.5960,14.0020,Fraundorf
"4150,4170",48.55,14.0190,Frindorf
4150,48.59,13.9880,Fürling
4150,48.6,14.0180,Gattergaßling
4150,48.5390,14.0030,Gierling
4150,48.5890,14.007,Gintersberg
4150,48.5655,14.0060,Gollner
4150,48.5580,14.0075,Grub
4150,48.5590,14.0140,Hauzenberg
4150,48.5940,13.97,Hehenberg
4150,48.5440,14.0090,Hintring
4150,48.5820,14.0160,Hundbrenning
4150,48.6160,13.9690,Katzing
"4150,4170",48.5540,14.0170,Keppling
4150,48.6080,14.0020,Krien
4150,48.5930,14.01,Märzing
4150,48.5440,13.9940,Neundling
"4150,4170",48.5667,14.0250,Nößlbach
4150,48.6050,13.9880,Perwolfing
4150,48.6155,13.9950,Reith
4150,48.5530,13.9870,Scheiblberg
4150,48.5860,13.9980,Sexling
4170,48.5850,14.0250,Spielleiten
4150,48.6170,14.0040,Steineck
4150,48.5820,13.9780,Wandschaml
4170,48.5833333,14.0333333,Haslach an der Mühl
4170,48.5760,14.0333333,Felberau
4170,48.5667,14.04,Hartmannsdorf
4170,48.5740,14.0410,Haslach an der Mühl
4170,48.5840,14.0450,Jaukenberg
4170,48.5520,14.0600,Neudorf
4184,48.5333333,14.1333333,Helfenberg
4184,48.5360,14.1650,Altenschlag
4184,48.5355,14.1190,Auhäuser
4184,48.5480,14.1220,Dobring
4184,48.5430,14.1420,Helfenberg
4184,48.5480,14.1650,Mühlholz
4184,48.5410,14.1290,Neuling
4184,48.5333,14.1333333,Neuschlag
4184,48.5390,14.1070,Preßleithen
4184,48.55,14.1350,Spanfeld
4184,48.5333,14.1333333,Thurnerschlag
4184,48.5560,14.1290,Untereben
4184,48.5600,14.1430,Waldhäuser
"4121,4132,4134,4152",48.5166667,13.9166667,Hörbich
4132,48.5120,13.9070,Außerhötzendorf
4132,48.5070,13.9166667,Eiglersdorf
4152,48.53,13.8960,Eilmannsberg
"4132,4152",48.5166667,13.9140,Hörbich
"4121,4152",48.52,13.94,Krondorf
4134,48.5167,13.8930,Streinesberg
4132,48.5020,13.9390,Tannberg
4152,48.5250,13.92,Unternreith
4134,48.5233,13.8850,Wulln
"4085,4133,4142",48.4833333,13.8,Hofkirchen im Mühlkreis
4085,48.4320,13.8700,Au
4133,48.4833333,13.7666667,Dorf
4142,48.4780,13.8244,Emmerstorf
4142,48.4940,13.7890,Falkenstein
4085,48.4500,13.8270,Freizell
4142,48.4997,13.7925000,Gerastorf
4142,48.4944,13.7990,Hötzendorf
4142,48.4833333,13.81,Hofkirchen im Mühlkreis
4142,48.4740,13.8033,Hundsfülling
4085,48.4633,13.8090,Kling
4142,48.4633,13.8216,Marsbach
4085,48.4690,13.7880,Niederranna
4133,48.4666667,13.85,Oberbumberg
4142,48.4670,13.8300,Wiesen
"4153,4154,4162",48.6666667,13.8666667,Julbach
4162,48.68,13.83,Bräuerau
"4154,4162",48.65,13.8470,Hinterschiffl
4162,48.6480,13.8640,Hochkraml
"4153,4162",48.6580,13.8666667,Julbach
4162,48.6790,13.8240,Kriegwald
4162,48.6540,13.85,Leithen
4153,48.6370,13.8780,Niederkraml
4162,48.65,13.8960,Oberthiergrub
4162,48.6560,13.8860,Präuer
4162,48.6620,13.8530,Sagberg
4162,48.6470,13.9050,Unterthiergrub
4153,48.64,13.8550,Vorderschiffl
4153,48.6390,13.8816,Vorderschlag
"4114,4131",48.45,13.95,Kirchberg ob der Donau
4131,48.4180,13.9400,Dorf
4131,48.448,13.9375,Ebersdorf
4114,48.416,13.95,Exlau
4131,48.4520,13.9610,Grub
4131,48.442,13.965,Gumpesberg
4131,48.4270,13.9380,Haiden
4131,48.4444,13.9350,Kirchberg ob der Donau
4131,48.4560,13.9560,Mayrhof
4131,48.45,13.9210,Obermühl an der Donau
4114,48.4240,13.9750,Partenstein
4114,48.422,13.976,Point
4131,48.4490,13.9470,Seibersdorf
4131,48.439,13.936,Stieberberg
4131,48.427,13.963,Winzberg
4131,48.4360,13.9490,Witzersdorf
4131,48.448,13.959,Wölfling
4131,48.44,13.9460,Wolkersdorf
4131,48.4440,13.9500,Windhag
"4161,4163,4164",48.6833333,13.8666667,Klaffer am Hochficht
4163,48.7040,13.8930,Freundorf
4161,48.7340,13.89,Holzschlag
4163,48.6940,13.8850,Klaffer am Hochficht
"4163,4164",48.7110,13.8530,Panidorf
4161,48.7070,13.9030,Pfaffetschlag
"4163,4164",48.7130,13.8630,Schönberg
4163,48.7,13.86,Vorderanger
"4114,4115,4120",48.45,13.9833333,Kleinzell im Mühlkreis
4120,48.4780,14.0230,Schörgenhub
4115,48.4626,13.9920,Edholz
4115,48.4510,14.01,Zaun
4115,48.4580,14.0010,Am Edhügel
4114,48.4340,13.9850,Partenstein
4115,48.4470,14.0050,Steining
4115,48.4560,14.0170,Grünental
4120,48.4760,14.0120,Graben
4115,48.4736,14.0050,Apfelsbach
4120,48.4800,14.0120,Etzleinsberg
4115,48.4560,13.9910,Kleinzell im Mühlkreis
4115,48.4410,13.9866,Ramersberg
4115,48.4544,13.9840,Weigelsdorf
"4152,4154",48.6,13.8333333,Kollerschlag
4154,48.5860,13.8520,Albenödt
4154,48.5920,13.8040,Fuchsödt
4154,48.6050,13.82,Hanging
4154,48.5790,13.8090,Haselbach
4152,48.5833,13.8666667,Innerödt
4154,48.6050,13.8420,Kollerschlag
4154,48.6010,13.8630,Lengau
4154,48.5950,13.8260,Mistlberg
4154,48.5880,13.8570,Raschau
4154,48.6130,13.8580,Sauedt
4154,48.5980,13.8540,Schröck
4154,48.5950,13.87,Stratberg
"4131,4132",48.4833333,13.8833333,Lembach im Mühlkreis
4132,48.4990,13.9233,Atzesberg
4132,48.4950,13.9090,Feichten
"4131,4132",48.4780,13.93,Graben
4132,48.4950,13.8950,Lembach im Mühlkreis
4132,48.5020,13.9030,Oberlembach
4132,48.4870,13.9230,Obernort
4132,48.4920,13.9180,Volkersdorf
4170,48.5833333,14.0333333,Lichtenau im Mühlkreis
4170,48.6010,14.0333333,Damreith
4170,48.5866,14.0660,Hinternberg
4170,48.5940,14.0520,Hochhausen
4170,48.5910,14.0710,Hörleinsödt
4170,48.5910,14.0350,Lichtenau im Mühlkreis
4170,48.6010,14.0580,Oedt
4170,48.61,14.0433333,Unterurasch
"4153,4154",48.6166667,13.85,Nebelberg
4154,48.64,13.8380,Heinrichsberg
4154,48.6290,13.8420,Nebelberg
4154,48.6360,13.8370,Stift am Grenzbach
"4153,4154",48.6240,13.86,Vordernebelberg
"4120,4121",48.4833333,14.0,Neufelden
4120,48.4870,13.9950,Langhalsen
"4120,4121",48.4840,14.0,Neufelden
4120,48.4880,14.0130,Plankenberg
4120,48.5020,14.0140,Pürnstein
4120,48.5,14.0370,Steinbruch
4120,48.4833,14.0000000,Unternberg
"4131,4132,4133",48.4666667,13.8833333,Niederkappel
4133,48.4730,13.8930,Amersdorf
4133,48.4520,13.8470,Dorf
4131,48.4470,13.8860,Grafenau
"4131,4133",48.4610,13.9130,Haar
4133,48.4770,13.8770,Kaindlsdorf
4133,48.4790,13.8650,Klotzing
"4132,4133",48.4760,13.9060,Lampersdorf
4133,48.4580,13.8660,Niederbumberg
4133,48.4650,13.8810,Niederkappel
4133,48.4580,13.8560,Oberbumberg
4132,48.4840,13.8970,Raiden
4132,48.4910,13.8833333,Römersdorf
4133,48.4630,13.8680,Rumersdorf
4133,48.4550,13.88,Weikersdorf
4133,48.4844,13.88,Witzersdorf
"4113,4120,4172,4173,4174,4175",48.45,14.0833333,Niederwaldkirchen
4174,48.4490,14.1010,Allersdorf
4174,48.4586111,14.0863889,Baumgartsau
4174,48.4410,14.0530,Drautendorf
4113,48.4330,14.0630,Erdmannsdorf
4175,48.4370,14.1200,Koth
4174,48.45,14.0850,Niederwaldkirchen
"4173,4174",48.4644444,14.1360,Schindlberg
"4172,4174",48.4650,14.0930,Steinbach
4174,48.4590,14.1220,Uttendorf
"4120,4174",48.4590,14.039,Witzersdorf
4174,48.4360,14.0890,Wolkersdorf
4174,48.4240,14.0870,Zeißendorf
"4144,4152,4154",48.55,13.7666667,Oberkappel
4144,48.5577778,13.7640,Dittmannsdorf
4144,48.5510,13.7666,Grubberg
4144,48.56,13.8208333,Hallschlag
4144,48.5690,13.8030,Hochödt
4144,48.5640,13.8206,Kaffring
4154,48.5820,13.8213889,Lamprechtswiesen
4154,48.5740,13.8333333,Mollmannsreith
4144,48.5520,13.77,Oberkappel
4144,48.5572,13.7780556,Osterwasser
4154,48.5792,13.8280556,Schöffgattern
4152,48.56,13.8390,Mitternschlag
"4150,4152,4153,4160",48.5933,13.9458,Oepping
4150,48.6070,13.9370,Berlesreith
4150,48.6,13.9166667,Diendorf
4150,48.5590,13.9590,Dobretshofen
"4150,4152",48.5667,13.9500000,Götzendorf
4150,48.5960,13.9250,Gumpenberg
"4150,4160",48.6190,13.9360,Haugsberg
4150,48.5910,13.9240,Kanten
4150,48.5970,13.9590,Kimmerting
4150,48.5750,13.9580,Liebetsberg
4150,48.5880,13.9610,Oberfischbach
4150,48.5820,13.9490,Obergahleiten
4150,48.61,13.9500000,Obergrünau
4150,48.5860,13.930,Obermayrhof
"4150,4153",48.6250,13.9320,Oberneudorf
4150,48.6033,13.9450,Oepping
4150,48.5780,13.9366,Peherstorf
4150,48.5870,13.9520,Pitretsberg
4150,48.5710,13.9440,Rumerstorf
4150,48.5960,13.9370,Salaberg
4150,48.5650,13.9640,Unterfischbach
4150,48.6020,13.9580,Untergrünau
"4153,4162",48.6166667,13.8833333,Peilstein im Mühlviertel
4153,48.6100,13.8733,Schönberg
4153,48.6150,13.9190,Steinberg
4153,48.6140,13.89,Berging
4153,48.6140,13.8760,Danneredt
4153,48.6043,13.9166667,Diendorf
4153,48.6270,13.8730,Emsmannsreit
4153,48.6010,13.8810,Eschernhof
4153,48.6260,13.89,Exenschlag
4153,48.6150,13.9120,Flatting
4153,48.6230,13.8760,Geretschlag
4162,48.6440,13.8833333,Hinterschlag
4153,48.6160,13.8680,Humeredt
4153,48.6080,13.8990,Kicking
4153,48.6370,13.9120,Kirchbach
4153,48.6280,13.8980,Martschlag
4153,48.5960,13.8940,Oberpeilstein
4153,48.6180,13.8940,Peilstein im Mühlviertel
4153,48.5930,13.9090,Rampetzreit
4153,48.6180,13.9060,Stierberg
4153,48.6390,13.8880,Vorderschlag
4153,48.6020,13.9050,Vordorf
4153,48.6260,13.9150,Weixelbaum
"4085,4141,4142,4144",48.5040,13.8250,Pfarrkirchen im Mühlkreis
4144,48.5440,13.8020,Albernberg
4142,48.5032,13.7811,Altenhof
4144,48.5506,13.8169444,Amesedt
4141,48.5005,13.834,Atzgersdorf
4141,48.4965,13.8060,Berg bei Hamet
4142,48.5167,13.7870,Eilmannsberg
4141,48.5377778,13.81,Erdmannsdorf
4142,48.5121,13.7898,Falkenhof
4144,48.5466,13.7820,Grettenbach
4141,48.5014,13.8177778,Hamet
4141,48.5258,13.7980556,Hinterleithen
4142,48.5114,13.7852778,Hochhaus
4141,48.4946,13.8374,Irnezedt
4144,48.5342,13.7933333,Karlsbach
4144,48.5317,13.7791667,Konzing
4142,48.5102778,13.795,Mühlholz
4085,48.4750,13.7810,Niederranna
4144,48.5385,13.7834,Pernerstorf
4141,48.5040,13.8250,Pfarrkirchen im Mühlkreis
4141,48.52,13.8030556,Pollmannsdorf
4142,48.5247,13.7841667,Ratzesberg
4141,48.4920,13.8214,Scharten
4141,48.5125,13.8152778,Schlag
4144,48.5492,13.8061111,Unholnedt
4144,48.5587,13.8067,Vatersreith
4141,48.5355,13.8274,Waldhäusl
"4141,4144",48.5425,13.8200,Weberschlag
4141,48.5047,13.8044444,Wehrbach
4141,48.5292,13.7894444,Wernersdorf
4141,48.53,13.8083333,Wurzwoll
4144,48.5475,13.7994444,Zanklbach
4144,48.5417,13.7944444,Zinöck
"4132,4133,4134,4141",48.5166667,13.8833333,Putzleinsdorf
4134,48.5010,13.8690,Berg bei Mairing
4134,48.5250,13.8640,Daglesbach
4134,48.5076,13.8550,Ebrasdorf
4134,48.5100,13.8650,Egnersdorf
4141,48.4930,13.8540,Haag
"4133,4141",48.4840,13.8450,Harrau
4141,48.5020,13.8490,Hochetting
4134,48.5130,13.8833333,Kaindlsdorf
4133,48.4738,13.8506,Kleinobernberg
4141,48.4860,13.8624,Kleinstifting
4134,48.5040,13.8800,Glotzing
"4134,4141",48.5390,13.8444,Krien
4134,48.5150,13.8650,Kronewittet
4134,48.5140,13.8580,Männersdorf
4132,48.5033333,13.8966,Mayrhof
4141,48.5010,13.8580,Mairing
4134,48.5180,13.8620,Moos
4134,48.5110,13.8910,Neundling
4133,48.4740,13.85,Obernberg
"4134,4141",48.4960,13.8510,Ollerndorf
4134,48.5090,13.8760,Pernersdorf
4134,48.5166667,13.8730,Putzleinsdorf
4141,48.5090,13.8450,Schrattendoppel
4141,48.51,13.8350,Spielleiten
4141,48.4790,13.8420,Starnberg
"4132,4134",48.5,13.8720,Starz
4132,48.4944,13.8720,Steining
4141,48.4890,13.8480,Steinstraß
4134,48.5250,13.8566,Vernatzgersdorf
"4085,4143,4144",48.5291667,13.7572222,Neustift im Mühlkreis
4144,48.5577778,13.7558333,Dittmannsdorf
4143,48.4910,13.7655,Dorf
4143,48.5130,13.7576,Eitzendorf
4143,48.5175,13.7480,Forstedt
4143,48.5092,13.7469444,Großmollsberg
4143,48.5210,13.7510,Grub
4144,48.5491667,13.77,Grubberg
4143,48.5233,13.7380,Haitzendorf
